"filename", "language", "C++", "XML", "Batch", "Shell Script", "Diff", "Ruby", "Perl", "comment", "blank", "total"
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\new.hpp", "C++", 1066, 0, 0, 0, 0, 0, 0, 85, 165, 1316
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\operators.hpp", "C++", 1280, 0, 0, 0, 0, 0, 0, 561, 363, 2204
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\primitives.hpp", "C++", 115, 0, 0, 0, 0, 0, 0, 106, 36, 257
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\special_ops.hpp", "C++", 149, 0, 0, 0, 0, 0, 0, 93, 33, 275
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\statements.hpp", "C++", 251, 0, 0, 0, 0, 0, 0, 119, 74, 444
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\tuple_helpers.hpp", "C++", 809, 0, 0, 0, 0, 0, 0, 143, 124, 1076
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\phoenix\tuples.hpp", "C++", 891, 0, 0, 0, 0, 0, 0, 250, 164, 1305
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 12, 5, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols\impl\symbols.ipp", "C++", 73, 0, 0, 0, 0, 0, 0, 30, 16, 119
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols\impl\tst.ipp", "C++", 210, 0, 0, 0, 0, 0, 0, 33, 39, 282
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols\symbols.hpp", "C++", 108, 0, 0, 0, 0, 0, 0, 90, 32, 230
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols\symbols_fwd.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 7, 11, 40
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\symbols\typeof.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 7, 8, 26
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\ast.hpp", "C++", 306, 0, 0, 0, 0, 0, 0, 33, 49, 388
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\ast_fwd.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 7, 12, 43
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\common.hpp", "C++", 1198, 0, 0, 0, 0, 0, 0, 141, 241, 1580
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\common_fwd.hpp", "C++", 66, 0, 0, 0, 0, 0, 0, 7, 24, 97
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\impl\parse_tree_utils.ipp", "C++", 87, 0, 0, 0, 0, 0, 0, 31, 18, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\impl\tree_to_xml.ipp", "C++", 434, 0, 0, 0, 0, 0, 0, 32, 62, 528
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\parse_tree.hpp", "C++", 230, 0, 0, 0, 0, 0, 0, 25, 41, 296
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\parse_tree_fwd.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 7, 11, 40
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\parse_tree_utils.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 30, 11, 65
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\parsetree.dtd", "XML", 0, 15, 0, 0, 0, 0, 0, 6, 1, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\tree_to_xml.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 42, 18, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\tree\typeof.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 10, 21, 81
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 20, 7, 43
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\chset.hpp", "C++", 116, 0, 0, 0, 0, 0, 0, 37, 35, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\chset_operators.hpp", "C++", 193, 0, 0, 0, 0, 0, 0, 141, 69, 403
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\confix.hpp", "C++", 206, 0, 0, 0, 0, 0, 0, 151, 49, 406
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\confix_fwd.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 7, 12, 40
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\distinct.hpp", "C++", 175, 0, 0, 0, 0, 0, 0, 17, 38, 230
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\distinct_fwd.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 7, 14, 38
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\escape_char.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 68, 29, 185
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\escape_char_fwd.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 7, 10, 31
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\flush_multi_pass.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 28, 15, 78
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\functor_parser.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 19, 14, 70
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\grammar_def.hpp", "C++", 145, 0, 0, 0, 0, 0, 0, 122, 41, 308
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\grammar_def_fwd.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 8, 12, 53
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset.ipp", "C++", 261, 0, 0, 0, 0, 0, 0, 17, 45, 323
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset\basic_chset.hpp", "C++", 62, 0, 0, 0, 0, 0, 0, 22, 24, 108
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset\basic_chset.ipp", "C++", 164, 0, 0, 0, 0, 0, 0, 46, 37, 247
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset\range_run.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 44, 29, 128
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset\range_run.ipp", "C++", 153, 0, 0, 0, 0, 0, 0, 32, 34, 219
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\chset_operators.ipp", "C++", 412, 0, 0, 0, 0, 0, 0, 109, 72, 593
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\confix.ipp", "C++", 150, 0, 0, 0, 0, 0, 0, 35, 37, 222
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\escape_char.ipp", "C++", 170, 0, 0, 0, 0, 0, 0, 24, 31, 225
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\lists.ipp", "C++", 109, 0, 0, 0, 0, 0, 0, 32, 28, 169
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\impl\regex.ipp", "C++", 46, 0, 0, 0, 0, 0, 0, 18, 18, 82
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\lists.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 159, 36, 341
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\lists_fwd.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 10, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\loops.hpp", "C++", 200, 0, 0, 0, 0, 0, 0, 68, 52, 320
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\regex.hpp", "C++", 56, 0, 0, 0, 0, 0, 0, 37, 20, 113
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\rule_parser.hpp", "C++", 568, 0, 0, 0, 0, 0, 0, 467, 108, 1143
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\scoped_lock.hpp", "C++", 64, 0, 0, 0, 0, 0, 0, 32, 18, 114
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\utility\typeof.hpp", "C++", 70, 0, 0, 0, 0, 0, 0, 24, 57, 151
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\classic\version.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 12, 3, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 4, 5, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\action.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 4, 5, 16
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\action\action.hpp", "C++", 96, 0, 0, 0, 0, 0, 0, 16, 24, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auto.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auto\auto.hpp", "C++", 130, 0, 0, 0, 0, 0, 0, 25, 33, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auto\create_generator.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 11, 8, 47
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auto\meta_create.hpp", "C++", 262, 0, 0, 0, 0, 0, 0, 35, 44, 341
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auxiliary.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 4, 5, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auxiliary\attr_cast.hpp", "C++", 81, 0, 0, 0, 0, 0, 0, 19, 19, 119
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auxiliary\eol.hpp", "C++", 58, 0, 0, 0, 0, 0, 0, 11, 13, 82
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auxiliary\eps.hpp", "C++", 100, 0, 0, 0, 0, 0, 0, 15, 23, 138
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\auxiliary\lazy.hpp", "C++", 209, 0, 0, 0, 0, 0, 0, 24, 40, 273
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\binary.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\binary\binary.hpp", "C++", 344, 0, 0, 0, 0, 0, 0, 27, 50, 421
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\binary\padding.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 14, 22, 116
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\char.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\char\char.hpp", "C++", 408, 0, 0, 0, 0, 0, 0, 71, 69, 548
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\char\char_class.hpp", "C++", 150, 0, 0, 0, 0, 0, 0, 42, 35, 227
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\char\char_generator.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 24, 26, 171
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\delimit_flag.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 5, 7, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\delimit_out.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 9, 10, 46
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\alternative_function.hpp", "C++", 185, 0, 0, 0, 0, 0, 0, 35, 29, 249
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\as.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 13, 13, 75
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\attributes.hpp", "C++", 59, 0, 0, 0, 0, 0, 0, 10, 12, 81
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\default_width.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 26, 11, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\enable_lit.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 5, 7, 31
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\extract_from.hpp", "C++", 208, 0, 0, 0, 0, 0, 0, 30, 41, 279
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\fail_function.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 8, 12, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\generate.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 21, 17, 132
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\generate_auto.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 6, 9, 64
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\generate_to.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 9, 11, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\get_casetag.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 5, 7, 30
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\get_stricttag.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 6, 7, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\indirect_iterator.hpp", "C++", 74, 0, 0, 0, 0, 0, 0, 9, 17, 100
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\output_iterator.hpp", "C++", 485, 0, 0, 0, 0, 0, 0, 72, 94, 651
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\pass_container.hpp", "C++", 261, 0, 0, 0, 0, 0, 0, 83, 48, 392
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\string_compare.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 4, 17, 75
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\string_generate.hpp", "C++", 95, 0, 0, 0, 0, 0, 0, 14, 17, 126
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\detail\unused_delimiter.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 11, 10, 51
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 40, 14, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\as.hpp", "C++", 124, 0, 0, 0, 0, 0, 0, 20, 22, 166
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\buffer.hpp", "C++", 96, 0, 0, 0, 0, 0, 0, 19, 18, 133
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\center_alignment.hpp", "C++", 237, 0, 0, 0, 0, 0, 0, 47, 51, 335
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\columns.hpp", "C++", 220, 0, 0, 0, 0, 0, 0, 35, 38, 293
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\delimit.hpp", "C++", 140, 0, 0, 0, 0, 0, 0, 28, 33, 201
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\duplicate.hpp", "C++", 176, 0, 0, 0, 0, 0, 0, 21, 34, 231
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\encoding.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 9, 8, 36
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\left_alignment.hpp", "C++", 225, 0, 0, 0, 0, 0, 0, 45, 48, 318
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\maxwidth.hpp", "C++", 166, 0, 0, 0, 0, 0, 0, 44, 36, 246
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\no_delimit.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 19, 20, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\omit.hpp", "C++", 102, 0, 0, 0, 0, 0, 0, 21, 20, 143
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\repeat.hpp", "C++", 299, 0, 0, 0, 0, 0, 0, 35, 61, 395
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\right_alignment.hpp", "C++", 233, 0, 0, 0, 0, 0, 0, 46, 48, 327
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\strict_relaxed.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 11, 14, 79
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\upper_lower_case.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 12, 13, 86
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\directive\verbatim.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 18, 19, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\domain.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 9, 14, 75
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\format.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\format_auto.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\generate.hpp", "C++", 185, 0, 0, 0, 0, 0, 0, 21, 27, 233
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\generate_attr.hpp", "C++", 161, 0, 0, 0, 0, 0, 0, 22, 30, 213
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\generator.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 48, 33, 160
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\meta_compiler.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 9, 24, 179
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 4, 5, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\debug_handler.hpp", "C++", 103, 0, 0, 0, 0, 0, 0, 12, 20, 135
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\debug_handler_state.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 4, 5, 24
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\detail\fcall.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 10, 11, 54
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\detail\generator_binder.hpp", "C++", 59, 0, 0, 0, 0, 0, 0, 13, 15, 87
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\detail\parameterized.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 15, 13, 77
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\grammar.hpp", "C++", 106, 0, 0, 0, 0, 0, 0, 13, 18, 137
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\nonterminal_fwd.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 5, 7, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\rule.hpp", "C++", 329, 0, 0, 0, 0, 0, 0, 52, 65, 446
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\nonterminal\simple_trace.hpp", "C++", 113, 0, 0, 0, 0, 0, 0, 8, 14, 135
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 4, 5, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\bool.hpp", "C++", 320, 0, 0, 0, 0, 0, 0, 47, 58, 425
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\bool_policies.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 72, 11, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\detail\bool_utils.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 14, 10, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\detail\numeric_utils.hpp", "C++", 603, 0, 0, 0, 0, 0, 0, 96, 87, 786
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\detail\real_utils.hpp", "C++", 138, 0, 0, 0, 0, 0, 0, 31, 25, 194
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\int.hpp", "C++", 401, 0, 0, 0, 0, 0, 0, 51, 74, 526
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\real.hpp", "C++", 341, 0, 0, 0, 0, 0, 0, 49, 65, 455
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\real_policies.hpp", "C++", 109, 0, 0, 0, 0, 0, 0, 201, 25, 335
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\numeric\uint.hpp", "C++", 436, 0, 0, 0, 0, 0, 0, 53, 88, 577
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 4, 5, 23
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\alternative.hpp", "C++", 154, 0, 0, 0, 0, 0, 0, 23, 33, 210
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\and_predicate.hpp", "C++", 68, 0, 0, 0, 0, 0, 0, 14, 16, 98
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\kleene.hpp", "C++", 149, 0, 0, 0, 0, 0, 0, 29, 32, 210
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\list.hpp", "C++", 173, 0, 0, 0, 0, 0, 0, 25, 34, 232
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\not_predicate.hpp", "C++", 68, 0, 0, 0, 0, 0, 0, 14, 17, 99
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\optional.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 18, 17, 108
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\plus.hpp", "C++", 161, 0, 0, 0, 0, 0, 0, 34, 33, 228
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\operator\sequence.hpp", "C++", 225, 0, 0, 0, 0, 0, 0, 46, 45, 316
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\phoenix_attributes.hpp", "C++", 95, 0, 0, 0, 0, 0, 0, 16, 20, 131
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\reference.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 16, 15, 92
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\detail\format_manip.hpp", "C++", 147, 0, 0, 0, 0, 0, 0, 30, 28, 205
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\detail\format_manip_auto.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 7, 10, 57
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\format_manip.hpp", "C++", 84, 0, 0, 0, 0, 0, 0, 17, 17, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\format_manip_attr.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 21, 24, 124
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\ostream_iterator.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 13, 13, 70
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\stream\stream.hpp", "C++", 288, 0, 0, 0, 0, 0, 0, 42, 63, 393
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\string.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 4, 5, 17
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\string\lit.hpp", "C++", 253, 0, 0, 0, 0, 0, 0, 38, 41, 332
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\string\symbols.hpp", "C++", 628, 0, 0, 0, 0, 0, 0, 35, 104, 767
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\karma\what.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 8, 8, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 4, 5, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex\argument.hpp", "C++", 145, 0, 0, 0, 0, 0, 0, 88, 33, 266
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex\argument_phoenix.hpp", "C++", 194, 0, 0, 0, 0, 0, 0, 24, 37, 255
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex\detail\sequence_function.hpp", "C++", 42, 0, 0, 0, 0, 0, 0, 6, 14, 62
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex\domain.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 7, 8, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\spirit\home\lex\lexer.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 4, 5, 22
